change,changePercent,close,date,high,low,open,volume,volumeChange,vwap
0.642,1.293,50.310001,2017-02-02 00:00:00,50.484001,49.542,49.667999,12499000.0,-0.14318379292998581,50.112
-0.116,-0.23,50.265999,2017-02-03 00:00:00,50.436001,49.936001,50.382,10933500.0,0.3861894736842105,50.21267
1.354,2.697,51.554001,2017-02-06 00:00:00,51.563999,50.125999,50.200001,17812500.0,0.160737843950245,51.08133
-0.142,-0.275,51.495998,2017-02-07 00:00:00,52.0,51.284,51.638,21224000.0,-0.07927790490719552,51.59333
0.946,1.838,52.416,2017-02-08 00:00:00,52.672001,51.240002,51.470001,19665000.0,0.4970716861461344,52.10933
0.59,1.108,53.84,2017-02-09 00:00:00,54.236,53.23,53.25,39101000.0,-1.1604552863496975,53.76867
-0.112,-0.208,53.846001,2017-02-10 00:00:00,54.189999,53.222,53.958,18098500.0,0.48507738704904974,53.75267
1.972,3.642,56.119999,2017-02-13 00:00:00,56.158001,54.102001,54.147999,35148000.0,0.042966835484397975,55.46
0.39,0.699,56.195999,2017-02-14 00:00:00,57.478001,55.722,55.806,36726000.0,-0.48450857939732006,56.46533
-0.048,-0.086,55.952,2017-02-15 00:00:00,56.448002,55.287998,56.0,24739500.0,0.30087745326607607,55.896
-1.73,-3.116,53.790001,2017-02-16 00:00:00,56.0,53.700001,55.52,35386500.0,-0.13108308961020282,54.49667
1.286,2.419,54.445999,2017-02-17 00:00:00,54.577999,52.830002,53.16,31285500.0,-0.10224250004403967,53.95133
0.388,0.704,55.478001,2017-02-21 00:00:00,56.279999,54.801998,55.09,28383500.0,0.3516047972587093,55.52
-1.36,-2.426,54.702,2017-02-22 00:00:00,56.689999,54.52,56.062,43775000.0,0.4130149109633126,55.304
-1.602,-3.034,51.198002,2017-02-23 00:00:00,52.931999,51.112,52.799999,74576000.0,-0.8252484213617897,51.74733
0.868,1.718,51.400002,2017-02-24 00:00:00,51.650002,50.040001,50.532001,40858000.0,0.28699567220438366,51.03
-0.388,-0.782,49.245998,2017-02-27 00:00:00,49.672001,48.402,49.633999,57304000.0,-0.8855892466395748,49.10667
1.16,2.375,49.998001,2017-02-28 00:00:00,50.200001,48.779999,48.838001,30390500.0,-0.2637696226218942,49.65933
-0.832,-1.637,50.004002,2017-03-01 00:00:00,50.970001,49.821999,50.835999,24047500.0,-0.4349006503968017,50.26533
0.154,0.308,50.096001,2017-03-02 00:00:00,50.655998,49.653999,49.942001,16759000.0,-0.14811262588203056,50.13533
0.166,0.331,50.313999,2017-03-03 00:00:00,50.380001,49.799999,50.147999,14597000.0,0.12996572790940247,50.16467
0.66,1.331,50.242001,2017-03-06 00:00:00,50.34,49.501999,49.582001,16777500.0,0.03006214770920653,50.028
-0.666,-1.322,49.717999,2017-03-07 00:00:00,50.778,49.664001,50.383999,17297500.0,0.07132502952861591,50.05333
-0.026,-0.053,49.374001,2017-03-08 00:00:00,50.014,49.063999,49.400002,18626000.0,0.039723661485319514,49.484
-0.546,-1.102,48.98,2017-03-09 00:00:00,49.731998,48.599998,49.526001,19396500.0,-0.2651403972214069,49.104
-0.504,-1.024,48.737999,2017-03-10 00:00:00,49.299999,48.599998,49.242001,15331500.0,-0.01445775160457884,48.87933
0.27,0.551,49.234001,2017-03-13 00:00:00,49.369999,48.556,48.964001,15113000.0,0.6022057275215835,49.05333
2.378,4.831,51.599998,2017-03-14 00:00:00,51.624001,49.203999,49.222,37992000.0,-0.4253770541006978,50.80933
-0.254,-0.494,51.146,2017-03-15 00:00:00,52.200001,50.854,51.400002,26654000.0,0.25257283867530356,51.4
-0.07,-0.133,52.41,2017-03-16 00:00:00,53.150002,51.812,52.48,35661000.0,-0.09768372450942671,52.45733
-0.5,-0.947,52.299999,2017-03-17 00:00:00,53.066002,52.240002,52.799999,32487500.0,-0.797720167113964,52.53533
0.264,0.507,52.383999,2017-03-20 00:00:00,52.91,51.764,52.119999,18071500.0,0.4768404597168746,52.35267
-2.43,-4.623,50.136002,2017-03-21 00:00:00,52.959999,50.048,52.566002,34543000.0,-0.7019190500825265,51.048
0.69,1.371,51.001999,2017-03-22 00:00:00,51.014,50.102001,50.312,20296500.0,-0.22260707186314077,50.706
-0.122,-0.239,50.956001,2017-03-23 00:00:00,51.534,50.66,51.077999,16601000.0,0.41207302604784585,51.05
1.492,2.917,52.632,2017-03-24 00:00:00,52.778,51.001999,51.139999,28236500.0,0.09364768569044103,52.13733
1.924,3.691,54.043999,2017-03-27 00:00:00,54.113998,51.950001,52.119999,31154000.0,0.21994090840803246,53.36933
0.086,0.155,55.490002,2017-03-28 00:00:00,56.136002,55.0,55.403999,39938000.0,-1.172787117131821,55.542
-0.192,-0.345,55.476002,2017-03-29 00:00:00,55.919998,55.108002,55.667999,18381000.0,0.11382701764535724,55.50133
-0.024,-0.043,55.584,2017-03-30 00:00:00,56.400002,55.442001,55.608002,20742000.0,-0.25915133855399747,55.80867
-0.086,-0.154,55.66,2017-03-31 00:00:00,55.936001,55.264,55.745998,16473000.0,0.7627838659044108,55.62
2.324,4.05,59.703999,2017-04-03 00:00:00,59.799999,56.916,57.380001,69443000.0,-0.37041422453772227,58.80667
1.362,2.294,60.740002,2017-04-04 00:00:00,60.962002,58.905998,59.377998,50673000.0,-0.2859698765369437,60.20267
-1.408,-2.331,59.0,2017-04-05 00:00:00,60.976002,58.84,60.408001,39404500.0,-0.4275441075245444,59.60533
0.364,0.613,59.740002,2017-04-06 00:00:00,60.388,58.82,59.375999,27603000.0,-0.20547646082627305,59.64933
1.008,1.694,60.507999,2017-04-07 00:00:00,60.537998,59.43,59.5,22898000.0,0.4024920086111292,60.15867
0.648,1.048,62.478001,2017-04-10 00:00:00,62.745998,61.742001,61.830002,38322500.0,-0.3388708381371624,62.322
-0.934,-1.49,61.742001,2017-04-11 00:00:00,62.694,61.099998,62.675999,28623000.0,0.05389459070851307,61.84533
-1.9,-3.101,59.368,2017-04-12 00:00:00,61.689999,59.264,61.268002,30253500.0,0.3483079508002499,60.10733
1.46,2.46,60.799999,2017-04-13 00:00:00,61.478001,59.060001,59.34,46423000.0,-1.2433614419986951,60.446
-0.252,-0.416,60.287998,2017-04-17 00:00:00,60.799999,59.736,60.540001,20693500.0,-0.36334288631946504,60.27467
0.11,0.184,60.049999,2017-04-18 00:00:00,60.167999,59.580002,59.939999,15178500.0,0.22121600820933812,59.93267
0.612,1.012,61.104,2017-04-19 00:00:00,61.324001,60.422001,60.492001,19490000.0,0.36611701954662246,60.95
-0.8,-1.305,60.501999,2017-04-20 00:00:00,61.830002,60.046001,61.301998,30747000.0,-0.3635637944032995,60.79267
0.72,1.192,61.119999,2017-04-21 00:00:00,61.279999,60.084,60.400002,22549000.0,0.11285531621914036,60.828
-0.238,-0.385,61.605999,2017-04-24 00:00:00,62.110001,61.203999,61.844002,25417500.0,0.24551404782047287,61.64
1.158,1.88,62.757999,2017-04-25 00:00:00,62.796001,61.172001,61.599998,33688500.0,-0.43507987220447286,62.242
-0.44,-0.704,62.034,2017-04-26 00:00:00,62.900002,61.799999,62.473999,23475000.0,-0.35357204635876144,62.24467
-0.612,-0.982,61.726002,2017-04-27 00:00:00,62.618,61.5,62.338001,17343000.0,0.2301409388525136,61.948
0.848,1.368,62.813999,2017-04-28 00:00:00,62.959999,61.599998,61.966,22527500.0,0.48972773398568453,62.458
1.59,2.525,64.566002,2017-05-01 00:00:00,65.449997,62.962002,62.976002,44148000.0,-0.6403358846696886,64.326
-1.022,-1.577,63.778,2017-05-02 00:00:00,65.531998,63.312,64.800003,26914000.0,0.24540892141194942,64.20733
-1.33,-2.093,62.203999,2017-05-03 00:00:00,64.306,62.09,63.534,35667000.0,0.495944036178632,62.86667
-2.396,-3.897,59.091999,2017-05-04 00:00:00,61.554001,58.152,61.487999,70760000.0,-0.7306445892898634,59.59933
2.07,3.473,61.669998,2017-05-05 00:00:00,61.709999,59.360001,59.599998,40886500.0,-0.1671019767358881,60.91333
-0.742,-1.193,61.438,2017-05-08 00:00:00,62.757999,61.164001,62.18,35032500.0,0.27592621299023407,61.78667
2.376,3.84,64.251999,2017-05-09 00:00:00,64.398003,61.82,61.875999,48382500.0,-0.6853316148808695,63.49
0.732,1.138,65.043999,2017-05-10 00:00:00,65.099998,63.624001,64.311996,28708000.0,-0.20779166140771593,64.58933
-0.06,-0.093,64.620003,2017-05-11 00:00:00,65.199997,63.919998,64.68,23769000.0,-0.1533870341614907,64.58
